id,longitude,latitude,start_date,end_date,label
10,-53.4045,-14.2639,2000-09-13,2001-08-29,Cerrado
10,-53.4045,-14.2639,2001-09-14,2002-08-29,Cerrado
10,-53.4045,-14.2639,2002-09-14,2003-08-29,Cerrado
10,-53.4045,-14.2639,2003-09-14,2004-08-28,Cerrado
10,-53.4045,-14.2639,2004-09-13,2005-08-29,Cerrado
10,-53.4045,-14.2639,2005-09-14,2006-08-29,Cerrado
10,-53.4045,-14.2639,2006-09-14,2007-08-29,Cerrado
10,-53.4045,-14.2639,2007-09-14,2008-08-28,Cerrado
10,-53.4045,-14.2639,2008-09-13,2009-08-29,Cerrado
10,-53.4045,-14.2639,2009-09-14,2010-08-29,Cerrado
10,-53.4045,-14.2639,2010-09-14,2011-08-29,Cerrado
10,-53.4045,-14.2639,2011-09-14,2012-08-28,Cerrado
11,-53.3916,-14.2255,2000-09-13,2001-08-29,Cerrado
11,-53.3916,-14.2255,2001-09-14,2002-08-29,Cerrado
11,-53.3916,-14.2255,2002-09-14,2003-08-29,Cerrado
11,-53.3916,-14.2255,2003-09-14,2004-08-28,Cerrado
11,-53.3916,-14.2255,2004-09-13,2005-08-29,Cerrado
11,-53.3916,-14.2255,2005-09-14,2006-08-29,Cerrado
11,-53.3916,-14.2255,2006-09-14,2007-08-29,Cerrado
11,-53.3916,-14.2255,2007-09-14,2008-08-28,Cerrado
11,-53.3916,-14.2255,2008-09-13,2009-08-29,Cerrado
11,-53.3916,-14.2255,2009-09-14,2010-08-29,Cerrado
11,-53.3916,-14.2255,2010-09-14,2011-08-29,Cerrado
11,-53.3916,-14.2255,2011-09-14,2012-08-28,Cerrado
12,-53.3414,-14.194,2000-09-13,2001-08-29,Cerrado
12,-53.3414,-14.194,2001-09-14,2002-08-29,Cerrado
12,-53.3414,-14.194,2002-09-14,2003-08-29,Cerrado
12,-53.3414,-14.194,2003-09-14,2004-08-28,Cerrado
12,-53.3414,-14.194,2004-09-13,2005-08-29,Cerrado
12,-53.3414,-14.194,2005-09-14,2006-08-29,Cerrado
12,-53.3414,-14.194,2006-09-14,2007-08-29,Cerrado
12,-53.3414,-14.194,2007-09-14,2008-08-28,Cerrado
12,-53.3414,-14.194,2008-09-13,2009-08-29,Cerrado
12,-53.3414,-14.194,2009-09-14,2010-08-29,Cerrado
12,-53.3414,-14.194,2010-09-14,2011-08-29,Cerrado
12,-53.3414,-14.194,2011-09-14,2012-08-28,Cerrado
13,-55.2092,-15.1146,2000-09-13,2001-08-29,Cerrado
13,-55.2092,-15.1146,2001-09-14,2002-08-29,Cerrado
13,-55.2092,-15.1146,2002-09-14,2003-08-29,Cerrado
13,-55.2092,-15.1146,2003-09-14,2004-08-28,Cerrado
13,-55.2092,-15.1146,2004-09-13,2005-08-29,Cerrado
13,-55.2092,-15.1146,2005-09-14,2006-08-29,Cerrado
13,-55.2092,-15.1146,2006-09-14,2007-08-29,Cerrado
13,-55.2092,-15.1146,2007-09-14,2008-08-28,Cerrado
13,-55.2092,-15.1146,2008-09-13,2009-08-29,Cerrado
13,-55.2092,-15.1146,2009-09-14,2010-08-29,Cerrado
13,-55.2092,-15.1146,2010-09-14,2011-08-29,Cerrado
13,-55.2092,-15.1146,2011-09-14,2012-08-28,Cerrado
13,-55.2092,-15.1146,2012-09-13,2013-08-29,Cerrado
13,-55.2092,-15.1146,2013-09-14,2014-08-29,Cerrado
13,-55.2092,-15.1146,2014-09-14,2015-08-29,Cerrado
14,-55.3527,-15.0739,2000-09-13,2001-08-29,Cerrado
14,-55.3527,-15.0739,2001-09-14,2002-08-29,Cerrado
14,-55.3527,-15.0739,2002-09-14,2003-08-29,Cerrado
14,-55.3527,-15.0739,2003-09-14,2004-08-28,Cerrado
14,-55.3527,-15.0739,2004-09-13,2005-08-29,Cerrado
14,-55.3527,-15.0739,2005-09-14,2006-08-29,Cerrado
14,-55.3527,-15.0739,2006-09-14,2007-08-29,Cerrado
14,-55.3527,-15.0739,2007-09-14,2008-08-28,Cerrado
14,-55.3527,-15.0739,2008-09-13,2009-08-29,Cerrado
14,-55.3527,-15.0739,2009-09-14,2010-08-29,Cerrado
14,-55.3527,-15.0739,2010-09-14,2011-08-29,Cerrado
14,-55.3527,-15.0739,2011-09-14,2012-08-28,Cerrado
14,-55.3527,-15.0739,2012-09-13,2013-08-29,Cerrado
14,-55.3527,-15.0739,2013-09-14,2014-08-29,Cerrado
14,-55.3527,-15.0739,2014-09-14,2015-08-29,Cerrado
15,-55.3242,-15.076,2000-09-13,2001-08-29,Cerrado
15,-55.3242,-15.076,2001-09-14,2002-08-29,Cerrado
15,-55.3242,-15.076,2002-09-14,2003-08-29,Cerrado
15,-55.3242,-15.076,2003-09-14,2004-08-28,Cerrado
15,-55.3242,-15.076,2004-09-13,2005-08-29,Cerrado
15,-55.3242,-15.076,2005-09-14,2006-08-29,Cerrado
15,-55.3242,-15.076,2006-09-14,2007-08-29,Cerrado
15,-55.3242,-15.076,2007-09-14,2008-08-28,Cerrado
15,-55.3242,-15.076,2008-09-13,2009-08-29,Cerrado
15,-55.3242,-15.076,2009-09-14,2010-08-29,Cerrado
15,-55.3242,-15.076,2010-09-14,2011-08-29,Cerrado
15,-55.3242,-15.076,2011-09-14,2012-08-28,Cerrado
15,-55.3242,-15.076,2012-09-13,2013-08-29,Cerrado
15,-55.3242,-15.076,2013-09-14,2014-08-29,Cerrado
15,-55.3242,-15.076,2014-09-14,2015-08-29,Cerrado
16,-55.8194,-15.32,2002-09-14,2003-08-29,Cerrado
16,-55.8194,-15.32,2003-09-14,2004-08-28,Cerrado
16,-55.8194,-15.32,2004-09-13,2005-08-29,Cerrado
16,-55.8194,-15.32,2005-09-14,2006-08-29,Cerrado
16,-55.8194,-15.32,2006-09-14,2007-08-29,Cerrado
16,-55.8194,-15.32,2007-09-14,2008-08-28,Cerrado
16,-55.8194,-15.32,2008-09-13,2009-08-29,Cerrado
16,-55.8194,-15.32,2009-09-14,2010-08-29,Cerrado
16,-55.8194,-15.32,2010-09-14,2011-08-29,Cerrado
16,-55.8194,-15.32,2011-09-14,2012-08-28,Cerrado
16,-55.8194,-15.32,2012-09-13,2013-08-29,Cerrado
16,-55.8194,-15.32,2013-09-14,2014-08-29,Cerrado
17,-55.811,-15.316,2002-09-14,2003-08-29,Cerrado
17,-55.811,-15.316,2003-09-14,2004-08-28,Cerrado
17,-55.811,-15.316,2004-09-13,2005-08-29,Cerrado
17,-55.811,-15.316,2005-09-14,2006-08-29,Cerrado
17,-55.811,-15.316,2006-09-14,2007-08-29,Cerrado
17,-55.811,-15.316,2007-09-14,2008-08-28,Cerrado
17,-55.811,-15.316,2008-09-13,2009-08-29,Cerrado
17,-55.811,-15.316,2009-09-14,2010-08-29,Cerrado
17,-55.811,-15.316,2010-09-14,2011-08-29,Cerrado
17,-55.811,-15.316,2011-09-14,2012-08-28,Cerrado
17,-55.811,-15.316,2012-09-13,2013-08-29,Cerrado
17,-55.811,-15.316,2013-09-14,2014-08-29,Cerrado
18,-55.8004,-15.3254,2002-09-14,2003-08-29,Cerrado
18,-55.8004,-15.3254,2003-09-14,2004-08-28,Cerrado
18,-55.8004,-15.3254,2004-09-13,2005-08-29,Cerrado
18,-55.8004,-15.3254,2005-09-14,2006-08-29,Cerrado
18,-55.8004,-15.3254,2006-09-14,2007-08-29,Cerrado
18,-55.8004,-15.3254,2007-09-14,2008-08-28,Cerrado
18,-55.8004,-15.3254,2008-09-13,2009-08-29,Cerrado
18,-55.8004,-15.3254,2009-09-14,2010-08-29,Cerrado
18,-55.8004,-15.3254,2010-09-14,2011-08-29,Cerrado
18,-55.8004,-15.3254,2011-09-14,2012-08-28,Cerrado
18,-55.8004,-15.3254,2012-09-13,2013-08-29,Cerrado
18,-55.8004,-15.3254,2013-09-14,2014-08-29,Cerrado
19,-55.6598,-14.4172,2000-09-13,2001-08-29,Cerrado
19,-55.6598,-14.4172,2001-09-14,2002-08-29,Cerrado
19,-55.6598,-14.4172,2002-09-14,2003-08-29,Cerrado
19,-55.6598,-14.4172,2003-09-14,2004-08-28,Cerrado
19,-55.6598,-14.4172,2004-09-13,2005-08-29,Cerrado
20,-55.666,-14.4166,2000-09-13,2001-08-29,Cerrado
20,-55.666,-14.4166,2001-09-14,2002-08-29,Cerrado
20,-55.666,-14.4166,2002-09-14,2003-08-29,Cerrado
20,-55.666,-14.4166,2003-09-14,2004-08-28,Cerrado
20,-55.666,-14.4166,2004-09-13,2005-08-29,Cerrado
21,-58.5631,-13.8844,2000-09-13,2001-08-29,Cerrado
21,-58.5631,-13.8844,2001-09-14,2002-08-29,Cerrado
21,-58.5631,-13.8844,2002-09-14,2003-08-29,Cerrado
21,-58.5631,-13.8844,2003-09-14,2004-08-28,Cerrado
21,-58.5631,-13.8844,2004-09-13,2005-08-29,Cerrado
21,-58.5631,-13.8844,2005-09-14,2006-08-29,Cerrado
21,-58.5631,-13.8844,2006-09-14,2007-08-29,Cerrado
21,-58.5631,-13.8844,2007-09-14,2008-08-28,Cerrado
21,-58.5631,-13.8844,2008-09-13,2009-08-29,Cerrado
21,-58.5631,-13.8844,2009-09-14,2010-08-29,Cerrado
21,-58.5631,-13.8844,2010-09-14,2011-08-29,Cerrado
21,-58.5631,-13.8844,2011-09-14,2012-08-28,Cerrado
21,-58.5631,-13.8844,2012-09-13,2013-08-29,Cerrado
21,-58.5631,-13.8844,2013-09-14,2014-08-29,Cerrado
21,-58.5631,-13.8844,2014-09-14,2015-08-29,Cerrado
22,-58.1463,-13.5567,2000-09-13,2001-08-29,Cerrado
22,-58.1463,-13.5567,2001-09-14,2002-08-29,Cerrado
22,-58.1463,-13.5567,2002-09-14,2003-08-29,Cerrado
22,-58.1463,-13.5567,2003-09-14,2004-08-28,Cerrado
22,-58.1463,-13.5567,2004-09-13,2005-08-29,Cerrado
22,-58.1463,-13.5567,2005-09-14,2006-08-29,Cerrado
22,-58.1463,-13.5567,2006-09-14,2007-08-29,Cerrado
22,-58.1463,-13.5567,2007-09-14,2008-08-28,Cerrado
22,-58.1463,-13.5567,2008-09-13,2009-08-29,Cerrado
22,-58.1463,-13.5567,2009-09-14,2010-08-29,Cerrado
22,-58.1463,-13.5567,2010-09-14,2011-08-29,Cerrado
22,-58.1463,-13.5567,2011-09-14,2012-08-28,Cerrado
23,-58.1115,-13.5899,2000-09-13,2001-08-29,Cerrado
23,-58.1115,-13.5899,2001-09-14,2002-08-29,Cerrado
23,-58.1115,-13.5899,2002-09-14,2003-08-29,Cerrado
23,-58.1115,-13.5899,2003-09-14,2004-08-28,Cerrado
23,-58.1115,-13.5899,2004-09-13,2005-08-29,Cerrado
23,-58.1115,-13.5899,2005-09-14,2006-08-29,Cerrado
23,-58.1115,-13.5899,2006-09-14,2007-08-29,Cerrado
23,-58.1115,-13.5899,2007-09-14,2008-08-28,Cerrado
23,-58.1115,-13.5899,2008-09-13,2009-08-29,Cerrado
23,-58.1115,-13.5899,2009-09-14,2010-08-29,Cerrado
23,-58.1115,-13.5899,2010-09-14,2011-08-29,Cerrado
23,-58.1115,-13.5899,2011-09-14,2012-08-28,Cerrado
24,-58.299,-14.2801,2002-09-14,2003-08-29,Cerrado
24,-58.299,-14.2801,2003-09-14,2004-08-28,Cerrado
24,-58.299,-14.2801,2004-09-13,2005-08-29,Cerrado
24,-58.299,-14.2801,2005-09-14,2006-08-29,Cerrado
24,-58.299,-14.2801,2006-09-14,2007-08-29,Cerrado
24,-58.299,-14.2801,2007-09-14,2008-08-28,Cerrado
24,-58.299,-14.2801,2008-09-13,2009-08-29,Cerrado
24,-58.299,-14.2801,2009-09-14,2010-08-29,Cerrado
24,-58.299,-14.2801,2010-09-14,2011-08-29,Cerrado
24,-58.299,-14.2801,2011-09-14,2012-08-28,Cerrado
25,-58.785,-12.5569,2000-09-13,2001-08-29,Cerrado
25,-58.785,-12.5569,2001-09-14,2002-08-29,Cerrado
25,-58.785,-12.5569,2002-09-14,2003-08-29,Cerrado
25,-58.785,-12.5569,2003-09-14,2004-08-28,Cerrado
25,-58.785,-12.5569,2004-09-13,2005-08-29,Cerrado
25,-58.785,-12.5569,2005-09-14,2006-08-29,Cerrado
25,-58.785,-12.5569,2006-09-14,2007-08-29,Cerrado
25,-58.785,-12.5569,2007-09-14,2008-08-28,Cerrado
25,-58.785,-12.5569,2008-09-13,2009-08-29,Cerrado
25,-58.785,-12.5569,2009-09-14,2010-08-29,Cerrado
25,-58.785,-12.5569,2010-09-14,2011-08-29,Cerrado
25,-58.785,-12.5569,2011-09-14,2012-08-28,Cerrado
25,-58.785,-12.5569,2012-09-13,2013-08-29,Cerrado
25,-58.785,-12.5569,2013-09-14,2014-08-29,Cerrado
25,-58.785,-12.5569,2014-09-14,2015-08-29,Cerrado
26,-58.8311,-12.4325,2000-09-13,2001-08-29,Cerrado
26,-58.8311,-12.4325,2001-09-14,2002-08-29,Cerrado
26,-58.8311,-12.4325,2002-09-14,2003-08-29,Cerrado
26,-58.8311,-12.4325,2003-09-14,2004-08-28,Cerrado
26,-58.8311,-12.4325,2004-09-13,2005-08-29,Cerrado
26,-58.8311,-12.4325,2005-09-14,2006-08-29,Cerrado
26,-58.8311,-12.4325,2006-09-14,2007-08-29,Cerrado
26,-58.8311,-12.4325,2007-09-14,2008-08-28,Cerrado
26,-58.8311,-12.4325,2008-09-13,2009-08-29,Cerrado
26,-58.8311,-12.4325,2009-09-14,2010-08-29,Cerrado
26,-58.8311,-12.4325,2010-09-14,2011-08-29,Cerrado
26,-58.8311,-12.4325,2011-09-14,2012-08-28,Cerrado
26,-58.8311,-12.4325,2012-09-13,2013-08-29,Cerrado
26,-58.8311,-12.4325,2013-09-14,2014-08-29,Cerrado
26,-58.8311,-12.4325,2014-09-14,2015-08-29,Cerrado
27,-59.3451,-12.4746,2000-09-13,2001-08-29,Cerrado
27,-59.3451,-12.4746,2001-09-14,2002-08-29,Cerrado
27,-59.3451,-12.4746,2002-09-14,2003-08-29,Cerrado
27,-59.3451,-12.4746,2003-09-14,2004-08-28,Cerrado
27,-59.3451,-12.4746,2004-09-13,2005-08-29,Cerrado
27,-59.3451,-12.4746,2005-09-14,2006-08-29,Cerrado
27,-59.3451,-12.4746,2006-09-14,2007-08-29,Cerrado
27,-59.3451,-12.4746,2007-09-14,2008-08-28,Cerrado
27,-59.3451,-12.4746,2008-09-13,2009-08-29,Cerrado
27,-59.3451,-12.4746,2009-09-14,2010-08-29,Cerrado
27,-59.3451,-12.4746,2010-09-14,2011-08-29,Cerrado
27,-59.3451,-12.4746,2011-09-14,2012-08-28,Cerrado
27,-59.3451,-12.4746,2012-09-13,2013-08-29,Cerrado
27,-59.3451,-12.4746,2013-09-14,2014-08-29,Cerrado
27,-59.3451,-12.4746,2014-09-14,2015-08-29,Cerrado
28,-59.3783,-12.5684,2000-09-13,2001-08-29,Cerrado
28,-59.3783,-12.5684,2001-09-14,2002-08-29,Cerrado
28,-59.3783,-12.5684,2002-09-14,2003-08-29,Cerrado
28,-59.3783,-12.5684,2003-09-14,2004-08-28,Cerrado
28,-59.3783,-12.5684,2004-09-13,2005-08-29,Cerrado
28,-59.3783,-12.5684,2005-09-14,2006-08-29,Cerrado
28,-59.3783,-12.5684,2006-09-14,2007-08-29,Cerrado
28,-59.3783,-12.5684,2007-09-14,2008-08-28,Cerrado
28,-59.3783,-12.5684,2008-09-13,2009-08-29,Cerrado
28,-59.3783,-12.5684,2009-09-14,2010-08-29,Cerrado
28,-59.3783,-12.5684,2010-09-14,2011-08-29,Cerrado
28,-59.3783,-12.5684,2011-09-14,2012-08-28,Cerrado
28,-59.3783,-12.5684,2012-09-13,2013-08-29,Cerrado
28,-59.3783,-12.5684,2013-09-14,2014-08-29,Cerrado
28,-59.3783,-12.5684,2014-09-14,2015-08-29,Cerrado
29,-59.6218,-12.7317,2002-09-14,2003-08-29,Cerrado
29,-59.6218,-12.7317,2003-09-14,2004-08-28,Cerrado
29,-59.6218,-12.7317,2004-09-13,2005-08-29,Cerrado
29,-59.6218,-12.7317,2005-09-14,2006-08-29,Cerrado
29,-59.6218,-12.7317,2006-09-14,2007-08-29,Cerrado
29,-59.6218,-12.7317,2007-09-14,2008-08-28,Cerrado
29,-59.6218,-12.7317,2008-09-13,2009-08-29,Cerrado
29,-59.6218,-12.7317,2009-09-14,2010-08-29,Cerrado
29,-59.6218,-12.7317,2010-09-14,2011-08-29,Cerrado
30,-59.7155,-12.8424,2000-09-13,2001-08-29,Cerrado
30,-59.7155,-12.8424,2001-09-14,2002-08-29,Cerrado
30,-59.7155,-12.8424,2002-09-14,2003-08-29,Cerrado
30,-59.7155,-12.8424,2003-09-14,2004-08-28,Cerrado
30,-59.7155,-12.8424,2004-09-13,2005-08-29,Cerrado
30,-59.7155,-12.8424,2005-09-14,2006-08-29,Cerrado
30,-59.7155,-12.8424,2006-09-14,2007-08-29,Cerrado
30,-59.7155,-12.8424,2007-09-14,2008-08-28,Cerrado
30,-59.7155,-12.8424,2008-09-13,2009-08-29,Cerrado
30,-59.7155,-12.8424,2009-09-14,2010-08-29,Cerrado
30,-59.7155,-12.8424,2010-09-14,2011-08-29,Cerrado
31,-59.7039,-13.5856,2000-09-13,2001-08-29,Cerrado
31,-59.7039,-13.5856,2001-09-14,2002-08-29,Cerrado
31,-59.7039,-13.5856,2002-09-14,2003-08-29,Cerrado
31,-59.7039,-13.5856,2003-09-14,2004-08-28,Cerrado
31,-59.7039,-13.5856,2004-09-13,2005-08-29,Cerrado
31,-59.7039,-13.5856,2005-09-14,2006-08-29,Cerrado
31,-59.7039,-13.5856,2006-09-14,2007-08-29,Cerrado
31,-59.7039,-13.5856,2007-09-14,2008-08-28,Cerrado
31,-59.7039,-13.5856,2008-09-13,2009-08-29,Cerrado
31,-59.7039,-13.5856,2009-09-14,2010-08-29,Cerrado
32,-59.7336,-13.617,2000-09-13,2001-08-29,Cerrado
32,-59.7336,-13.617,2001-09-14,2002-08-29,Cerrado
32,-59.7336,-13.617,2002-09-14,2003-08-29,Cerrado
32,-59.7336,-13.617,2003-09-14,2004-08-28,Cerrado
32,-59.7336,-13.617,2004-09-13,2005-08-29,Cerrado
32,-59.7336,-13.617,2005-09-14,2006-08-29,Cerrado
32,-59.7336,-13.617,2006-09-14,2007-08-29,Cerrado
32,-59.7336,-13.617,2007-09-14,2008-08-28,Cerrado
32,-59.7336,-13.617,2008-09-13,2009-08-29,Cerrado
32,-59.7336,-13.617,2009-09-14,2010-08-29,Cerrado
33,-59.6897,-13.6314,2000-09-13,2001-08-29,Cerrado
33,-59.6897,-13.6314,2001-09-14,2002-08-29,Cerrado
33,-59.6897,-13.6314,2002-09-14,2003-08-29,Cerrado
33,-59.6897,-13.6314,2003-09-14,2004-08-28,Cerrado
33,-59.6897,-13.6314,2004-09-13,2005-08-29,Cerrado
33,-59.6897,-13.6314,2005-09-14,2006-08-29,Cerrado
33,-59.6897,-13.6314,2006-09-14,2007-08-29,Cerrado
33,-59.6897,-13.6314,2007-09-14,2008-08-28,Cerrado
33,-59.6897,-13.6314,2008-09-13,2009-08-29,Cerrado
33,-59.6897,-13.6314,2009-09-14,2010-08-29,Cerrado
34,-59.692,-13.6031,2000-09-13,2001-08-29,Cerrado
34,-59.692,-13.6031,2001-09-14,2002-08-29,Cerrado
34,-59.692,-13.6031,2002-09-14,2003-08-29,Cerrado
34,-59.692,-13.6031,2003-09-14,2004-08-28,Cerrado
34,-59.692,-13.6031,2004-09-13,2005-08-29,Cerrado
34,-59.692,-13.6031,2005-09-14,2006-08-29,Cerrado
34,-59.692,-13.6031,2006-09-14,2007-08-29,Cerrado
34,-59.692,-13.6031,2007-09-14,2008-08-28,Cerrado
34,-59.692,-13.6031,2008-09-13,2009-08-29,Cerrado
34,-59.692,-13.6031,2009-09-14,2010-08-29,Cerrado
35,-59.6821,-13.5795,2000-09-13,2001-08-29,Cerrado
35,-59.6821,-13.5795,2001-09-14,2002-08-29,Cerrado
35,-59.6821,-13.5795,2002-09-14,2003-08-29,Cerrado
35,-59.6821,-13.5795,2003-09-14,2004-08-28,Cerrado
35,-59.6821,-13.5795,2004-09-13,2005-08-29,Cerrado
35,-59.6821,-13.5795,2005-09-14,2006-08-29,Cerrado
35,-59.6821,-13.5795,2006-09-14,2007-08-29,Cerrado
35,-59.6821,-13.5795,2007-09-14,2008-08-28,Cerrado
35,-59.6821,-13.5795,2008-09-13,2009-08-29,Cerrado
35,-59.6821,-13.5795,2009-09-14,2010-08-29,Cerrado
36,-53.8573,-15.6142,2000-09-13,2001-08-29,Cerrado
36,-53.8573,-15.6142,2001-09-14,2002-08-29,Cerrado
37,-53.8247,-15.5888,2000-09-13,2001-08-29,Cerrado
37,-53.8247,-15.5888,2001-09-14,2002-08-29,Cerrado
38,-53.8168,-15.565,2000-09-13,2001-08-29,Cerrado
38,-53.8168,-15.565,2001-09-14,2002-08-29,Cerrado
39,-53.7996,-15.6162,2000-09-13,2001-08-29,Cerrado
39,-53.7996,-15.6162,2001-09-14,2002-08-29,Cerrado
1,-55.0987,-14.2119,2004-09-13,2005-08-29,Pasture
1,-55.0987,-14.2119,2005-09-14,2006-08-29,Pasture
1,-55.0987,-14.2119,2006-09-14,2007-08-29,Pasture
1,-55.0987,-14.2119,2007-09-14,2008-08-28,Pasture
1,-55.0987,-14.2119,2008-09-13,2009-08-29,Pasture
1,-55.0987,-14.2119,2009-09-14,2010-08-29,Pasture
1,-55.0987,-14.2119,2010-09-14,2011-08-29,Pasture
2,-55.0997,-14.2091,2004-09-13,2005-08-29,Pasture
2,-55.0997,-14.2091,2005-09-14,2006-08-29,Pasture
2,-55.0997,-14.2091,2006-09-14,2007-08-29,Pasture
2,-55.0997,-14.2091,2007-09-14,2008-08-28,Pasture
2,-55.0997,-14.2091,2008-09-13,2009-08-29,Pasture
2,-55.0997,-14.2091,2009-09-14,2010-08-29,Pasture
2,-55.0997,-14.2091,2010-09-14,2011-08-29,Pasture
3,-55.0917,-14.2115,2004-09-13,2005-08-29,Pasture
